Fecha,Departamento,Categoria,Producto,Unidad,Unidades,Precio_Unitario,Total_Venta
2016-05-01,Moquegua,Nutricion,ingaprot,kg,95,141.16,13410.199999999999
2016-05-01,Moquegua,Nutricion,inmunoprot,kg,106,59.13,6267.780000000001
2016-05-01,Moquegua,Nutricion,fitamix,kg,106,95.68,10142.08
2016-05-01,Moquegua,Sanidad,norax s plus,kg,95,25.95,2465.25
2016-05-01,Moquegua,Sanidad,tiamuvic,kg,87,23.2,2018.3999999999999
2016-05-01,Moquegua,Sanidad,florfevic,kg,100,108.83,10883.0
2016-05-01,Moquegua,Sanidad,clortevic,kg,98,149.63,14663.74
2016-05-01,Moquegua,Bioseguridad,dt foam,lt,98,41.27,4044.4600000000005
2016-05-01,Moquegua,Bioseguridad,prophyl,lt,109,48.7,5308.3
2016-05-01,Moquegua,Bioseguridad,vulkan s,lt,83,105.09,8722.470000000001
2016-05-01,Moquegua,Accesorios,chupones,unidad,88,142.67,12554.96
2016-05-01,Moquegua,Accesorios,comederos,unidad,98,71.69,7025.62
2016-05-01,Moquegua,Accesorios,slats,unidad,97,49.89,4839.33
2016-05-01,Tacna,Nutricion,phyta value,kg,91,104.72,9529.52
2016-05-01,Tacna,Nutricion,ingaprot,kg,96,81.52,7825.92
2016-05-01,Tacna,Nutricion,inmunoprot,kg,130,132.92,17279.6
2016-05-01,Tacna,Nutricion,fitamix,kg,109,129.82,14150.38
2016-05-01,Tacna,Sanidad,norax s plus,kg,108,37.06,4002.4800000000005
2016-05-01,Tacna,Sanidad,tiamuvic,kg,103,82.6,8507.8
2016-05-01,Tacna,Sanidad,florfevic,kg,86,109.12,9384.32
2016-05-01,Tacna,Sanidad,clortevic,kg,98,83.91,8223.18
2016-05-01,Tacna,Bioseguridad,dt foam,lt,80,54.97,4397.6
2016-05-01,Tacna,Bioseguridad,prophyl,lt,109,79.18,8630.62
2016-05-01,Tacna,Bioseguridad,vulkan s,lt,97,98.0,9506.0
2016-05-01,Tacna,Accesorios,chupones,unidad,94,131.82,12391.08
2016-05-01,Tacna,Accesorios,comederos,unidad,109,82.47,8989.23
2016-05-01,Tacna,Accesorios,slats,unidad,85,148.27,12602.95
2016-05-01,Cuzco,Nutricion,phyta value,kg,88,100.36,8831.68
2016-05-01,Cuzco,Nutricion,ingaprot,kg,106,21.27,2254.62
2016-05-01,Cuzco,Nutricion,inmunoprot,kg,95,31.42,2984.9
2016-05-01,Cuzco,Nutricion,fitamix,kg,96,30.22,2901.12
2016-05-01,Cuzco,Sanidad,norax s plus,kg,97,93.78,9096.66
2016-05-01,Cuzco,Sanidad,tiamuvic,kg,106,46.02,4878.12
2016-05-01,Cuzco,Sanidad,florfevic,kg,89,102.74,9143.859999999999
2016-05-01,Cuzco,Sanidad,clortevic,kg,106,141.71,15021.26
2016-05-01,Cuzco,Bioseguridad,dt foam,lt,78,112.18,8750.04
2016-05-01,Cuzco,Bioseguridad,prophyl,lt,113,124.22,14036.86
2016-05-01,Cuzco,Bioseguridad,vulkan s,lt,95,30.41,2888.95
2016-05-01,Cuzco,Accesorios,chupones,unidad,115,126.25,14518.75
2016-05-01,Cuzco,Accesorios,comederos,unidad,99,88.43,8754.570000000002
2016-05-01,Cuzco,Accesorios,slats,unidad,107,27.85,2979.9500000000003
2016-05-01,Puno,Nutricion,phyta value,kg,92,133.33,12266.36
2016-05-01,Puno,Nutricion,ingaprot,kg,95,122.66,11652.699999999999
2016-05-01,Puno,Nutricion,inmunoprot,kg,105,92.2,9681.0
2016-05-01,Puno,Nutricion,fitamix,kg,107,149.52,15998.640000000001
2016-05-01,Puno,Sanidad,norax s plus,kg,90,29.39,2645.1
2016-05-01,Puno,Sanidad,tiamuvic,kg,99,114.53,11338.47
2016-05-01,Puno,Sanidad,florfevic,kg,107,64.97,6951.79
2016-05-01,Puno,Sanidad,clortevic,kg,102,114.28,11656.56
2016-05-01,Puno,Bioseguridad,dt foam,lt,100,137.09,13709.0
2016-05-01,Puno,Bioseguridad,prophyl,lt,98,97.01,9506.980000000001
2016-05-01,Puno,Bioseguridad,vulkan s,lt,116,100.99,11714.84
2016-05-01,Puno,Accesorios,chupones,unidad,104,37.1,3858.4
2016-05-01,Puno,Accesorios,comederos,unidad,106,43.36,4596.16
2016-05-01,Puno,Accesorios,slats,unidad,100,133.2,13319.999999999998
2016-05-01,Madre de Dios,Nutricion,phyta value,kg,98,66.7,6536.6
2016-05-01,Madre de Dios,Nutricion,ingaprot,kg,103,70.84,7296.52
2016-05-01,Madre de Dios,Nutricion,inmunoprot,kg,130,105.38,13699.4
2016-05-01,Madre de Dios,Nutricion,fitamix,kg,95,37.01,3515.95
2016-05-01,Madre de Dios,Sanidad,norax s plus,kg,92,42.07,3870.44
2016-05-01,Madre de Dios,Sanidad,tiamuvic,kg,100,127.75,12775.0
2016-05-01,Madre de Dios,Sanidad,florfevic,kg,98,100.23,9822.54
2016-05-01,Madre de Dios,Sanidad,clortevic,kg,106,41.79,4429.74
2016-05-01,Madre de Dios,Bioseguridad,dt foam,lt,105,129.74,13622.7
2016-05-01,Madre de Dios,Bioseguridad,prophyl,lt,110,132.88,14616.8
2016-05-01,Madre de Dios,Bioseguridad,vulkan s,lt,91,55.07,5011.37
2016-05-01,Madre de Dios,Accesorios,chupones,unidad,79,141.76,11199.039999999999
2016-05-01,Madre de Dios,Accesorios,comederos,unidad,74,78.79,5830.46
2016-05-01,Madre de Dios,Accesorios,slats,unidad,119,85.94,10226.86
2016-06-01,Arequipa,Nutricion,phyta value,kg,75,148.26,11119.5
2016-06-01,Arequipa,Nutricion,ingaprot,kg,128,143.74,18398.72
2016-06-01,Arequipa,Nutricion,inmunoprot,kg,104,79.12,8228.48
2016-06-01,Arequipa,Nutricion,fitamix,kg,100,106.69,10669.0
2016-06-01,Arequipa,Sanidad,norax s plus,kg,87,60.03,5222.61
2016-06-01,Arequipa,Sanidad,tiamuvic,kg,106,107.55,11400.3
2016-06-01,Arequipa,Sanidad,florfevic,kg,131,107.44,14074.64
2016-06-01,Arequipa,Sanidad,clortevic,kg,98,43.03,4216.9400000000005
2016-06-01,Arequipa,Bioseguridad,dt foam,lt,106,142.8,15136.800000000001
2016-06-01,Arequipa,Bioseguridad,prophyl,lt,105,100.32,10533.599999999999
2016-06-01,Arequipa,Bioseguridad,vulkan s,lt,113,23.95,2706.35
2016-06-01,Arequipa,Accesorios,chupones,unidad,119,107.95,12846.050000000001
2016-06-01,Arequipa,Accesorios,comederos,unidad,91,71.2,6479.2
2016-06-01,Arequipa,Accesorios,slats,unidad,104,105.52,10974.08
2016-06-01,Moquegua,Nutricion,phyta value,kg,113,93.71,10589.23
2016-06-01,Moquegua,Nutricion,ingaprot,kg,107,72.54,7761.780000000001
2016-06-01,Moquegua,Nutricion,inmunoprot,kg,95,125.02,11876.9
2016-06-01,Moquegua,Nutricion,fitamix,kg,108,76.63,8276.039999999999
2016-06-01,Moquegua,Sanidad,norax s plus,kg,110,90.78,9985.8
2016-06-01,Moquegua,Sanidad,tiamuvic,kg,96,110.41,10599.36
2016-06-01,Moquegua,Sanidad,florfevic,kg,97,50.88,4935.360000000001
2016-06-01,Moquegua,Sanidad,clortevic,kg,96,29.52,2833.92
2016-06-01,Moquegua,Bioseguridad,dt foam,lt,103,100.53,10354.59
2016-06-01,Moquegua,Bioseguridad,prophyl,lt,99,132.23,13090.769999999999
2016-06-01,Moquegua,Bioseguridad,vulkan s,lt,100,23.33,2333.0
2016-06-01,Moquegua,Accesorios,chupones,unidad,95,71.85,6825.749999999999
2016-06-01,Moquegua,Accesorios,comederos,unidad,102,99.03,10101.06
2016-06-01,Moquegua,Accesorios,slats,unidad,108,113.36,12242.88
2016-06-01,Tacna,Nutricion,phyta value,kg,124,45.45,5635.8
2016-06-01,Tacna,Nutricion,ingaprot,kg,115,140.51,16158.65
2016-06-01,Tacna,Nutricion,inmunoprot,kg,96,83.16,7983.36
2016-06-01,Tacna,Nutricion,fitamix,kg,92,59.95,5515.400000000001
2016-06-01,Tacna,Sanidad,norax s plus,kg,110,60.47,6651.7
2016-06-01,Tacna,Sanidad,tiamuvic,kg,103,55.44,5710.32
2016-06-01,Tacna,Sanidad,florfevic,kg,97,43.55,4224.349999999999
2016-06-01,Tacna,Sanidad,clortevic,kg,105,88.27,9268.35
2016-06-01,Tacna,Bioseguridad,dt foam,lt,106,93.75,9937.5
2016-06-01,Tacna,Bioseguridad,prophyl,lt,99,91.53,9061.47
2016-06-01,Tacna,Bioseguridad,vulkan s,lt,123,126.49,15558.269999999999
2016-06-01,Tacna,Accesorios,chupones,unidad,114,47.57,5422.9800000000005
2016-06-01,Tacna,Accesorios,comederos,unidad,103,129.18,13305.54
2016-06-01,Tacna,Accesorios,slats,unidad,115,50.79,5840.849999999999
2016-06-01,Cuzco,Nutricion,phyta value,kg,109,126.94,13836.46
2016-06-01,Cuzco,Nutricion,ingaprot,kg,98,32.42,3177.1600000000003
2016-06-01,Cuzco,Nutricion,inmunoprot,kg,104,96.26,10011.04
2016-06-01,Cuzco,Nutricion,fitamix,kg,89,132.16,11762.24
2016-06-01,Cuzco,Sanidad,norax s plus,kg,91,23.07,2099.37
2016-06-01,Cuzco,Sanidad,tiamuvic,kg,104,91.07,9471.279999999999
2016-06-01,Cuzco,Sanidad,florfevic,kg,92,97.28,8949.76
2016-06-01,Cuzco,Sanidad,clortevic,kg,87,72.56,6312.72
2016-06-01,Cuzco,Bioseguridad,dt foam,lt,98,110.02,10781.96
2016-06-01,Cuzco,Bioseguridad,prophyl,lt,85,95.19,8091.15
2016-06-01,Cuzco,Bioseguridad,vulkan s,lt,93,31.14,2896.02
2016-06-01,Cuzco,Accesorios,chupones,unidad,115,62.04,7134.599999999999
2016-06-01,Cuzco,Accesorios,comederos,unidad,91,29.03,2641.73
2016-06-01,Cuzco,Accesorios,slats,unidad,100,124.05,12405.0
2016-06-01,Puno,Nutricion,phyta value,kg,92,134.41,12365.72
2016-06-01,Puno,Nutricion,ingaprot,kg,104,62.16,6464.639999999999
2016-06-01,Puno,Nutricion,inmunoprot,kg,95,149.24,14177.800000000001
2016-06-01,Puno,Nutricion,fitamix,kg,105,114.98,12072.9
2016-06-01,Puno,Sanidad,norax s plus,kg,99,93.1,9216.9
2016-06-01,Puno,Sanidad,tiamuvic,kg,125,109.7,13712.5
2016-06-01,Puno,Sanidad,florfevic,kg,90,32.57,2931.3
2016-06-01,Puno,Sanidad,clortevic,kg,98,65.18,6387.64
2016-06-01,Puno,Bioseguridad,dt foam,lt,105,140.53,14755.65
2016-06-01,Puno,Bioseguridad,prophyl,lt,92,39.81,3662.5200000000004
2016-06-01,Puno,Bioseguridad,vulkan s,lt,101,87.72,8859.72
2016-06-01,Puno,Accesorios,chupones,unidad,104,118.19,12291.76
2016-06-01,Puno,Accesorios,comederos,unidad,87,121.66,10584.42
2016-06-01,Puno,Accesorios,slats,unidad,106,59.41,6297.46
2016-06-01,Madre de Dios,Nutricion,phyta value,kg,93,31.39,2919.27
2016-06-01,Madre de Dios,Nutricion,ingaprot,kg,120,59.72,7166.4
2016-06-01,Madre de Dios,Nutricion,inmunoprot,kg,97,98.08,9513.76
2016-06-01,Madre de Dios,Nutricion,fitamix,kg,100,84.61,8461.0
2016-06-01,Madre de Dios,Sanidad,norax s plus,kg,91,35.13,3196.8300000000004
2016-06-01,Madre de Dios,Sanidad,tiamuvic,kg,110,134.14,14755.399999999998
2016-06-01,Madre de Dios,Sanidad,florfevic,kg,113,122.7,13865.1
2016-06-01,Madre de Dios,Sanidad,clortevic,kg,94,72.39,6804.66
2016-06-01,Madre de Dios,Bioseguridad,dt foam,lt,89,64.99,5784.11
2016-06-01,Madre de Dios,Bioseguridad,prophyl,lt,111,132.06,14658.66
2016-06-01,Madre de Dios,Bioseguridad,vulkan s,lt,118,98.81,11659.58
2016-06-01,Madre de Dios,Accesorios,chupones,unidad,108,85.33,9215.64
2016-06-01,Madre de Dios,Accesorios,comederos,unidad,97,67.78,6574.66
2016-06-01,Madre de Dios,Accesorios,slats,unidad,81,37.57,3043.17
2016-07-01,Arequipa,Nutricion,phyta value,kg,128,60.54,7749.12
2016-07-01,Arequipa,Nutricion,ingaprot,kg,100,33.74,3374.0
2016-07-01,Arequipa,Nutricion,inmunoprot,kg,104,100.55,10457.199999999999
2016-07-01,Arequipa,Nutricion,fitamix,kg,104,27.98,2909.92
2016-07-01,Arequipa,Sanidad,norax s plus,kg,109,27.56,3004.04
2016-07-01,Arequipa,Sanidad,tiamuvic,kg,92,35.78,3291.76
2016-07-01,Arequipa,Sanidad,florfevic,kg,94,109.98,10338.12
2016-07-01,Arequipa,Sanidad,clortevic,kg,80,149.57,11965.599999999999
2016-07-01,Arequipa,Bioseguridad,dt foam,lt,110,59.81,6579.1
2016-07-01,Arequipa,Bioseguridad,prophyl,lt,104,75.39,7840.56
2016-07-01,Arequipa,Bioseguridad,vulkan s,lt,87,78.47,6826.89
2016-07-01,Arequipa,Accesorios,chupones,unidad,90,73.84,6645.6
2016-07-01,Arequipa,Accesorios,comederos,unidad,111,120.01,13321.11
2016-07-01,Arequipa,Accesorios,slats,unidad,99,53.78,5324.22
2016-07-01,Moquegua,Nutricion,phyta value,kg,108,89.59,9675.720000000001
2016-07-01,Moquegua,Nutricion,ingaprot,kg,91,51.36,4673.76
2016-07-01,Moquegua,Nutricion,inmunoprot,kg,125,34.27,4283.75
2016-07-01,Moquegua,Nutricion,fitamix,kg,101,129.77,13106.77
2016-07-01,Moquegua,Sanidad,norax s plus,kg,85,39.51,3358.35
2016-07-01,Moquegua,Sanidad,tiamuvic,kg,95,81.88,7778.599999999999
2016-07-01,Moquegua,Sanidad,florfevic,kg,96,79.73,7654.08
2016-07-01,Moquegua,Sanidad,clortevic,kg,94,76.89,7227.66
2016-07-01,Moquegua,Bioseguridad,dt foam,lt,92,25.0,2300.0
2016-07-01,Moquegua,Bioseguridad,prophyl,lt,115,102.84,11826.6
2016-07-01,Moquegua,Bioseguridad,vulkan s,lt,105,102.77,10790.85
2016-07-01,Moquegua,Accesorios,chupones,unidad,103,87.39,9001.17
2016-07-01,Moquegua,Accesorios,comederos,unidad,88,86.59,7619.92
2016-07-01,Moquegua,Accesorios,slats,unidad,105,31.02,3257.1
2016-07-01,Tacna,Nutricion,phyta value,kg,107,29.26,3130.82
2016-07-01,Tacna,Nutricion,ingaprot,kg,107,58.55,6264.849999999999
2016-07-01,Tacna,Nutricion,inmunoprot,kg,95,105.98,10068.1
2016-07-01,Tacna,Nutricion,fitamix,kg,90,32.79,2951.1
2016-07-01,Tacna,Sanidad,norax s plus,kg,105,54.46,5718.3
2016-07-01,Tacna,Sanidad,tiamuvic,kg,129,120.0,15480.0
2016-07-01,Tacna,Sanidad,florfevic,kg,104,46.74,4860.96
2016-07-01,Tacna,Sanidad,clortevic,kg,86,120.7,10380.2
2016-07-01,Tacna,Bioseguridad,dt foam,lt,104,25.45,2646.7999999999997
2016-07-01,Tacna,Bioseguridad,prophyl,lt,103,117.25,12076.75
2016-07-01,Tacna,Bioseguridad,vulkan s,lt,110,36.65,4031.5
2016-07-01,Tacna,Accesorios,chupones,unidad,95,49.2,4674.0
2016-07-01,Tacna,Accesorios,comederos,unidad,96,77.12,7403.52
2016-07-01,Tacna,Accesorios,slats,unidad,103,51.29,5282.87
2016-07-01,Cuzco,Nutricion,phyta value,kg,86,135.3,11635.800000000001
2016-07-01,Cuzco,Nutricion,ingaprot,kg,104,126.07,13111.279999999999
2016-07-01,Cuzco,Nutricion,inmunoprot,kg,112,139.46,15619.52
2016-07-01,Cuzco,Nutricion,fitamix,kg,92,79.87,7348.040000000001
2016-07-01,Cuzco,Sanidad,norax s plus,kg,111,120.94,13424.34
2016-07-01,Cuzco,Sanidad,tiamuvic,kg,105,90.85,9539.25
2016-07-01,Cuzco,Sanidad,florfevic,kg,75,37.12,2784.0
2016-07-01,Cuzco,Sanidad,clortevic,kg,107,47.76,5110.32
2016-07-01,Cuzco,Bioseguridad,dt foam,lt,100,115.26,11526.0
2016-07-01,Cuzco,Bioseguridad,prophyl,lt,101,86.09,8695.09
2016-07-01,Cuzco,Bioseguridad,vulkan s,lt,94,109.56,10298.64
2016-07-01,Cuzco,Accesorios,chupones,unidad,113,118.95,13441.35
2016-07-01,Cuzco,Accesorios,comederos,unidad,88,21.21,1866.48
2016-07-01,Cuzco,Accesorios,slats,unidad,92,148.94,13702.48
2016-07-01,Puno,Nutricion,phyta value,kg,85,124.01,10540.85
2016-07-01,Puno,Nutricion,ingaprot,kg,90,115.3,10377.0
2016-07-01,Puno,Nutricion,inmunoprot,kg,103,66.2,6818.6
2016-07-01,Puno,Nutricion,fitamix,kg,109,20.68,2254.12
2016-07-01,Puno,Sanidad,norax s plus,kg,108,116.95,12630.6
2016-07-01,Puno,Sanidad,tiamuvic,kg,96,39.36,3778.56
2016-07-01,Puno,Sanidad,florfevic,kg,94,149.52,14054.880000000001
2016-07-01,Puno,Sanidad,clortevic,kg,96,113.87,10931.52
2016-07-01,Puno,Bioseguridad,dt foam,lt,114,70.9,8082.6
2016-07-01,Puno,Bioseguridad,prophyl,lt,97,20.42,1980.7400000000002
2016-07-01,Puno,Bioseguridad,vulkan s,lt,103,123.25,12694.75
2016-07-01,Puno,Accesorios,chupones,unidad,84,82.53,6932.52
2016-07-01,Puno,Accesorios,comederos,unidad,104,95.4,9921.6
2016-07-01,Puno,Accesorios,slats,unidad,102,98.45,10041.9
2016-07-01,Madre de Dios,Nutricion,phyta value,kg,105,55.08,5783.4
2016-07-01,Madre de Dios,Nutricion,ingaprot,kg,111,30.02,3332.22
2016-07-01,Madre de Dios,Nutricion,inmunoprot,kg,79,122.04,9641.16
2016-07-01,Madre de Dios,Nutricion,fitamix,kg,106,87.24,9247.439999999999
2016-07-01,Madre de Dios,Sanidad,norax s plus,kg,98,62.67,6141.66
2016-07-01,Madre de Dios,Sanidad,tiamuvic,kg,98,48.68,4770.64
2016-07-01,Madre de Dios,Sanidad,florfevic,kg,103,149.79,15428.369999999999
2016-07-01,Madre de Dios,Sanidad,clortevic,kg,119,74.76,8896.44
2016-07-01,Madre de Dios,Bioseguridad,dt foam,lt,104,35.38,3679.5200000000004
2016-07-01,Madre de Dios,Bioseguridad,prophyl,lt,97,69.9,6780.3
2016-07-01,Madre de Dios,Bioseguridad,vulkan s,lt,102,43.98,4485.96
2016-07-01,Madre de Dios,Accesorios,chupones,unidad,96,23.41,2247.36
2016-07-01,Madre de Dios,Accesorios,comederos,unidad,93,58.83,5471.19
2016-07-01,Madre de Dios,Accesorios,slats,unidad,120,75.86,9103.2
2016-08-01,Arequipa,Nutricion,phyta value,kg,113,44.19,4993.469999999999
2016-08-01,Arequipa,Nutricion,ingaprot,kg,110,82.79,9106.900000000001
2016-08-01,Arequipa,Nutricion,inmunoprot,kg,87,114.63,9972.81
2016-08-01,Arequipa,Nutricion,fitamix,kg,100,114.84,11484.0
2016-08-01,Arequipa,Sanidad,norax s plus,kg,108,99.33,10727.64
2016-08-01,Arequipa,Sanidad,tiamuvic,kg,87,105.4,9169.800000000001
2016-08-01,Arequipa,Sanidad,florfevic,kg,124,27.42,3400.0800000000004
2016-08-01,Arequipa,Sanidad,clortevic,kg,93,52.11,4846.23
2016-08-01,Arequipa,Bioseguridad,dt foam,lt,116,55.35,6420.6
2016-08-01,Arequipa,Bioseguridad,prophyl,lt,108,120.97,13064.76
2016-08-01,Arequipa,Bioseguridad,vulkan s,lt,81,24.37,1973.97
2016-08-01,Arequipa,Accesorios,chupones,unidad,87,73.44,6389.28
2016-08-01,Arequipa,Accesorios,comederos,unidad,95,22.84,2169.8
2016-08-01,Arequipa,Accesorios,slats,unidad,102,26.79,2732.58
2016-08-01,Moquegua,Nutricion,phyta value,kg,98,115.01,11270.980000000001
2016-08-01,Moquegua,Nutricion,ingaprot,kg,105,93.49,9816.449999999999
2016-08-01,Moquegua,Nutricion,inmunoprot,kg,99,99.11,9811.89
2016-08-01,Moquegua,Nutricion,fitamix,kg,95,39.66,3767.7
2016-08-01,Moquegua,Sanidad,norax s plus,kg,91,130.58,11882.78
2016-08-01,Moquegua,Sanidad,tiamuvic,kg,102,34.92,3561.84
2016-08-01,Moquegua,Sanidad,florfevic,kg,112,28.8,3225.6
2016-08-01,Moquegua,Sanidad,clortevic,kg,106,30.62,3245.7200000000003
2016-08-01,Moquegua,Bioseguridad,dt foam,lt,99,41.55,4113.45
2016-08-01,Moquegua,Bioseguridad,prophyl,lt,121,106.97,12943.369999999999
2016-08-01,Moquegua,Bioseguridad,vulkan s,lt,99,104.63,10358.369999999999
2016-08-01,Moquegua,Accesorios,chupones,unidad,101,86.63,8749.63
2016-08-01,Moquegua,Accesorios,comederos,unidad,110,26.75,2942.5
2016-08-01,Moquegua,Accesorios,slats,unidad,109,53.62,5844.58
2016-08-01,Tacna,Nutricion,phyta value,kg,89,118.38,10535.82
2016-08-01,Tacna,Nutricion,ingaprot,kg,100,134.12,13412.0
2016-08-01,Tacna,Nutricion,inmunoprot,kg,92,148.05,13620.6
2016-08-01,Tacna,Nutricion,fitamix,kg,108,28.48,3075.84
2016-08-01,Tacna,Sanidad,norax s plus,kg,99,90.03,8912.97
2016-08-01,Tacna,Sanidad,tiamuvic,kg,100,105.38,10538.0
2016-08-01,Tacna,Sanidad,florfevic,kg,111,120.83,13412.13
2016-08-01,Tacna,Sanidad,clortevic,kg,128,88.03,11267.84
2016-08-01,Tacna,Bioseguridad,dt foam,lt,93,95.09,8843.37
2016-08-01,Tacna,Bioseguridad,prophyl,lt,104,71.48,7433.92
2016-08-01,Tacna,Bioseguridad,vulkan s,lt,117,40.53,4742.01
2016-08-01,Tacna,Accesorios,chupones,unidad,106,61.18,6485.08
2016-08-01,Tacna,Accesorios,comederos,unidad,87,43.95,3823.65
2016-08-01,Tacna,Accesorios,slats,unidad,115,39.77,4573.55
2016-08-01,Cuzco,Nutricion,phyta value,kg,98,30.85,3023.3
2016-08-01,Cuzco,Nutricion,ingaprot,kg,114,85.68,9767.52
2016-08-01,Cuzco,Nutricion,inmunoprot,kg,104,134.65,14003.6
2016-08-01,Cuzco,Nutricion,fitamix,kg,98,21.64,2120.7200000000003
2016-08-01,Cuzco,Sanidad,norax s plus,kg,102,113.52,11579.039999999999
2016-08-01,Cuzco,Sanidad,tiamuvic,kg,114,115.09,13120.26
2016-08-01,Cuzco,Sanidad,florfevic,kg,90,126.48,11383.2
2016-08-01,Cuzco,Sanidad,clortevic,kg,101,60.87,6147.87
2016-08-01,Cuzco,Bioseguridad,dt foam,lt,99,79.7,7890.3
2016-08-01,Cuzco,Bioseguridad,prophyl,lt,96,127.67,12256.32
2016-08-01,Cuzco,Bioseguridad,vulkan s,lt,95,112.56,10693.2
2016-08-01,Cuzco,Accesorios,chupones,unidad,111,51.18,5680.98
2016-08-01,Cuzco,Accesorios,comederos,unidad,88,78.55,6912.4
2016-08-01,Cuzco,Accesorios,slats,unidad,108,100.72,10877.76
2016-08-01,Puno,Nutricion,phyta value,kg,96,81.27,7801.92
2016-08-01,Puno,Nutricion,ingaprot,kg,87,62.26,5416.62
2016-08-01,Puno,Nutricion,inmunoprot,kg,106,42.73,4529.38
2016-08-01,Puno,Nutricion,fitamix,kg,112,128.82,14427.84
2016-08-01,Puno,Sanidad,norax s plus,kg,93,110.24,10252.32
2016-08-01,Puno,Sanidad,tiamuvic,kg,100,47.64,4764.0
2016-08-01,Puno,Sanidad,florfevic,kg,104,133.26,13859.039999999999
2016-08-01,Puno,Sanidad,clortevic,kg,108,106.45,11496.6
2016-08-01,Puno,Bioseguridad,dt foam,lt,93,107.2,9969.6
2016-08-01,Puno,Bioseguridad,prophyl,lt,102,78.12,7968.240000000001
2016-08-01,Puno,Bioseguridad,vulkan s,lt,99,91.06,9014.94
2016-08-01,Puno,Accesorios,chupones,unidad,86,25.46,2189.56
2016-08-01,Puno,Accesorios,comederos,unidad,93,57.99,5393.070000000001
2016-08-01,Puno,Accesorios,slats,unidad,116,124.64,14458.24
2016-08-01,Madre de Dios,Nutricion,phyta value,kg,107,127.82,13676.74
2016-08-01,Madre de Dios,Nutricion,ingaprot,kg,93,34.64,3221.52
2016-08-01,Madre de Dios,Nutricion,inmunoprot,kg,106,32.55,3450.2999999999997
2016-08-01,Madre de Dios,Nutricion,fitamix,kg,92,80.94,7446.48
2016-08-01,Madre de Dios,Sanidad,norax s plus,kg,94,58.64,5512.16
2016-08-01,Madre de Dios,Sanidad,tiamuvic,kg,94,26.26,2468.44
2016-08-01,Madre de Dios,Sanidad,florfevic,kg,115,106.81,12283.15
2016-08-01,Madre de Dios,Sanidad,clortevic,kg,103,44.09,4541.27
2016-08-01,Madre de Dios,Bioseguridad,dt foam,lt,83,123.3,10233.9
2016-08-01,Madre de Dios,Bioseguridad,prophyl,lt,101,128.08,12936.080000000002
2016-08-01,Madre de Dios,Bioseguridad,vulkan s,lt,103,32.2,3316.6000000000004
2016-08-01,Madre de Dios,Accesorios,chupones,unidad,116,127.81,14825.960000000001
2016-08-01,Madre de Dios,Accesorios,comederos,unidad,114,87.27,9948.779999999999
2016-08-01,Madre de Dios,Accesorios,slats,unidad,98,76.5,7497.0
2016-09-01,Arequipa,Nutricion,phyta value,kg,109,136.03,14827.27
2016-09-01,Arequipa,Nutricion,ingaprot,kg,98,102.07,10002.859999999999
2016-09-01,Arequipa,Nutricion,inmunoprot,kg,103,50.87,5239.61
2016-09-01,Arequipa,Nutricion,fitamix,kg,100,69.99,6998.999999999999
2016-09-01,Arequipa,Sanidad,norax s plus,kg,100,143.57,14357.0
2016-09-01,Arequipa,Sanidad,tiamuvic,kg,103,85.81,8838.43
2016-09-01,Arequipa,Sanidad,florfevic,kg,104,53.07,5519.28
2016-09-01,Arequipa,Sanidad,clortevic,kg,96,25.93,2489.2799999999997
2016-09-01,Arequipa,Bioseguridad,dt foam,lt,87,146.3,12728.1
2016-09-01,Arequipa,Bioseguridad,prophyl,lt,95,45.49,4321.55
2016-09-01,Arequipa,Bioseguridad,vulkan s,lt,103,46.91,4831.73
2016-09-01,Arequipa,Accesorios,chupones,unidad,100,21.0,2100.0
2016-09-01,Arequipa,Accesorios,comederos,unidad,91,34.04,3097.64
2016-09-01,Arequipa,Accesorios,slats,unidad,95,94.37,8965.15
2016-09-01,Moquegua,Nutricion,phyta value,kg,100,141.13,14113.0
2016-09-01,Moquegua,Nutricion,ingaprot,kg,97,100.22,9721.34
2016-09-01,Moquegua,Nutricion,inmunoprot,kg,86,85.96,7392.5599999999995
2016-09-01,Moquegua,Nutricion,fitamix,kg,113,111.29,12575.77
2016-09-01,Moquegua,Sanidad,norax s plus,kg,93,74.84,6960.12
2016-09-01,Moquegua,Sanidad,tiamuvic,kg,97,112.82,10943.539999999999
2016-09-01,Moquegua,Sanidad,florfevic,kg,103,127.09,13090.27
2016-09-01,Moquegua,Sanidad,clortevic,kg,78,27.74,2163.72
2016-09-01,Moquegua,Bioseguridad,dt foam,lt,103,34.88,3592.6400000000003
2016-09-01,Moquegua,Bioseguridad,prophyl,lt,97,67.98,6594.06
2016-09-01,Moquegua,Bioseguridad,vulkan s,lt,86,117.65,10117.9
2016-09-01,Moquegua,Accesorios,chupones,unidad,82,66.12,5421.84
2016-09-01,Moquegua,Accesorios,comederos,unidad,120,108.23,12987.6
2016-09-01,Moquegua,Accesorios,slats,unidad,96,21.32,2046.72
2016-09-01,Tacna,Nutricion,phyta value,kg,104,99.63,10361.52
2016-09-01,Tacna,Nutricion,ingaprot,kg,113,35.67,4030.71
2016-09-01,Tacna,Nutricion,inmunoprot,kg,115,89.42,10283.300000000001
2016-09-01,Tacna,Nutricion,fitamix,kg,88,74.86,6587.68
2016-09-01,Tacna,Sanidad,norax s plus,kg,94,95.04,8933.76
